"SalesOrderID","OrderDate","DueDate","ShipDate","Status","OnlineOrderFlag","SalesOrderNumber","CustomerID","SalesPersonID","SalesName","StoreID","StoreName","ShipToAddress","CreditCardID","SubTotal","TransportFee","TotalDue"
67489,2014-03-03 00:00:00.000,2014-03-15 00:00:00.000,2014-03-10 00:00:00.000,5,1,SO67489,13013,,  ,,,"7509 San Cristobal, Rockhampton",13551,"69.9900","1.7498","77.3390"
67147,2014-02-27 00:00:00.000,2014-03-11 00:00:00.000,2014-03-06 00:00:00.000,5,1,SO67147,13013,,  ,,,"7509 San Cristobal, Rockhampton",13551,"149.9800","3.7495","165.7279"
69953,2014-04-05 00:00:00.000,2014-04-17 00:00:00.000,2014-04-12 00:00:00.000,5,1,SO69953,13013,,  ,,,"7509 San Cristobal, Rockhampton",13551,"36.2700","0.9068","40.0784"
65380,2014-01-29 00:00:00.000,2014-02-10 00:00:00.000,2014-02-05 00:00:00.000,5,1,SO65380,21561,,  ,,,"7514 Woodcrest Dr., Matraville",18207,"2504.4300","62.6108","2767.3952"
53348,2013-07-29 00:00:00.000,2013-08-10 00:00:00.000,2013-08-05 00:00:00.000,5,1,SO53348,18284,,  ,,,"7523 Cordoba Way, Hobart",4019,"2451.3000","61.2825","2708.6865"
63828,2014-01-08 00:00:00.000,2014-01-20 00:00:00.000,2014-01-15 00:00:00.000,5,1,SO63828,12704,,  ,,,"7933 Ashwood Dr, Geelong",8785,"28.4800","0.7120","31.4704"
68092,2014-03-12 00:00:00.000,2014-03-24 00:00:00.000,2014-03-19 00:00:00.000,5,1,SO68092,12704,,  ,,,"7933 Ashwood Dr, Geelong",8785,"29.9800","0.7495","33.1279"
68276,2014-03-15 00:00:00.000,2014-03-27 00:00:00.000,2014-03-22 00:00:00.000,5,1,SO68276,12704,,  ,,,"7933 Ashwood Dr, Geelong",8785,"159.0000","3.9750","175.6950"
59121,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,1,SO59121,23331,,  ,,,"8291 Chelsea, Bendigo",6921,"1700.9900","42.5248","1879.5940"
73032,2014-05-15 00:00:00.000,2014-05-27 00:00:00.000,2014-05-22 00:00:00.000,5,1,SO73032,26919,,  ,,,"8590 Dublin Court, Findon",2309,"567.7600","14.1940","627.3748"
64773,2014-01-22 00:00:00.000,2014-02-03 00:00:00.000,2014-01-29 00:00:00.000,5,1,SO64773,21191,,  ,,,"8595 Mariposa Ct, Rhodes",9607,"1725.9800","43.1495","1907.2079"
53078,2013-07-24 00:00:00.000,2013-08-05 00:00:00.000,2013-07-31 00:00:00.000,5,1,SO53078,11902,,  ,,,"8991 Olivera, Malabar",11317,"6.2800","0.1570","6.9394"
62581,2013-12-22 00:00:00.000,2014-01-03 00:00:00.000,2013-12-29 00:00:00.000,5,1,SO62581,11902,,  ,,,"8991 Olivera, Malabar",11317,"32.2700","0.8068","35.6584"
74154,2014-05-31 00:00:00.000,2014-06-12 00:00:00.000,2014-06-07 00:00:00.000,5,1,SO74154,11902,,  ,,,"8991 Olivera, Malabar",11317,"24.4900","0.6123","27.0615"
51972,2013-07-02 00:00:00.000,2013-07-14 00:00:00.000,2013-07-09 00:00:00.000,5,1,SO51972,21176,,  ,,,"938 San Ysidro Court, Milsons Point",6666,"35.0000","0.8750","38.6750"
71696,2014-04-30 00:00:00.000,2014-05-12 00:00:00.000,2014-05-07 00:00:00.000,5,1,SO71696,13149,,  ,,,"9381 Alpine Rd., Gold Coast",4788,"29.9800","0.7495","33.1279"
53139,2013-07-25 00:00:00.000,2013-08-06 00:00:00.000,2013-08-01 00:00:00.000,5,1,SO53139,13670,,  ,,,"9389 Fern Leaf Lane, Port Macquarie",2963,"24.4900","0.6123","27.0615"
72134,2014-05-04 00:00:00.000,2014-05-16 00:00:00.000,2014-05-11 00:00:00.000,5,1,SO72134,13670,,  ,,,"9389 Fern Leaf Lane, Port Macquarie",2963,"123.9800","3.0995","136.9979"
57749,2013-10-10 00:00:00.000,2013-10-22 00:00:00.000,2013-10-17 00:00:00.000,5,1,SO57749,13670,,  ,,,"9389 Fern Leaf Lane, Port Macquarie",2963,"29.9800","0.7495","33.1279"
65937,2014-02-07 00:00:00.000,2014-02-19 00:00:00.000,2014-02-14 00:00:00.000,5,1,SO65937,17915,,  ,,,"9407 StandingView Dr. Ave, Darlinghurst",5581,"1214.4600","30.3615","1341.9783"
66262,2014-02-12 00:00:00.000,2014-02-24 00:00:00.000,2014-02-19 00:00:00.000,5,1,SO66262,12670,,  ,,,"977 Davona Drive, Sydney",19041,"2384.0700","59.6018","2634.3974"
56114,2013-09-12 00:00:00.000,2013-09-24 00:00:00.000,2013-09-19 00:00:00.000,5,1,SO56114,12670,,  ,,,"977 Davona Drive, Sydney",19041,"2351.9600","58.7990","2598.9158"
67554,2014-03-03 00:00:00.000,2014-03-15 00:00:00.000,2014-03-10 00:00:00.000,5,1,SO67554,25558,,  ,,,"9775 Redrock Drive, Goulburn",11451,"607.9600","15.1990","671.7958"
63439,2014-01-02 00:00:00.000,2014-01-14 00:00:00.000,2014-01-09 00:00:00.000,5,1,SO63439,17284,,  ,,,"9800 American Beauty Dr., Coffs Harbour",2562,"58.9800","1.4745","65.1729"
52287,2013-07-08 00:00:00.000,2013-07-20 00:00:00.000,2013-07-15 00:00:00.000,5,1,SO52287,17284,,  ,,,"9800 American Beauty Dr., Coffs Harbour",2562,"31.2700","0.7818","34.5534"
61920,2013-12-10 00:00:00.000,2013-12-22 00:00:00.000,2013-12-17 00:00:00.000,5,1,SO61920,11766,,  ,,,"1060 Mcelroy Court, South Melbourne",12270,"2461.0300","61.5258","2719.4382"
54304,2013-08-12 00:00:00.000,2013-08-24 00:00:00.000,2013-08-19 00:00:00.000,5,1,SO54304,11766,,  ,,,"1060 Mcelroy Court, South Melbourne",12270,"2419.4600","60.4865","2673.5033"
54591,2013-08-18 00:00:00.000,2013-08-30 00:00:00.000,2013-08-25 00:00:00.000,5,1,SO54591,22006,,  ,,,"1064 Armstrong Rd., South Melbourne",9262,"42.2800","1.0570","46.7194"
54239,2013-08-11 00:00:00.000,2013-08-23 00:00:00.000,2013-08-18 00:00:00.000,5,1,SO54239,18908,,  ,,,"1378 California St., Hawthorne",7243,"2512.3200","62.8080","2776.1136"
67971,2014-03-10 00:00:00.000,2014-03-22 00:00:00.000,2014-03-17 00:00:00.000,5,1,SO67971,25009,,  ,,,"1384 Windmill Way, Caloundra",12124,"14.9800","0.3745","16.5529"
63866,2014-01-08 00:00:00.000,2014-01-20 00:00:00.000,2014-01-15 00:00:00.000,5,1,SO63866,27583,,  ,,,"1779 Rose Drive, Cloverdale",2751,"553.9700","13.8493","612.1369"
69224,2014-03-28 00:00:00.000,2014-04-09 00:00:00.000,2014-04-04 00:00:00.000,5,1,SO69224,24282,,  ,,,"1820 Fox Way, Malabar",1153,"1735.9800","43.3995","1918.2579"
51507,2013-06-19 00:00:00.000,2013-07-01 00:00:00.000,2013-06-26 00:00:00.000,5,1,SO51507,16662,,  ,,,"1825 Corte Del Prado, Sydney",10726,"777.4400","19.4360","859.0712"
67481,2014-03-02 00:00:00.000,2014-03-14 00:00:00.000,2014-03-09 00:00:00.000,5,1,SO67481,12701,,  ,,,"1792 Belmont Rd., Newcastle",12912,"2442.0300","61.0508","2698.4432"
58244,2013-10-18 00:00:00.000,2013-10-30 00:00:00.000,2013-10-25 00:00:00.000,5,1,SO58244,12701,,  ,,,"1792 Belmont Rd., Newcastle",12912,"2354.9900","58.8748","2602.2640"
59124,2013-10-30 00:00:00.000,2013-11-11 00:00:00.000,2013-11-06 00:00:00.000,5,1,SO59124,25107,,  ,,,"2137 Argenta Dr., Melton",1265,"1143.4600","28.5865","1263.5233"
65802,2014-02-06 00:00:00.000,2014-02-18 00:00:00.000,2014-02-13 00:00:00.000,5,1,SO65802,15022,,  ,,,"2477 Everett Court, St. Leonards",12098,"928.4900","23.2123","1025.9815"
56964,2013-09-29 00:00:00.000,2013-10-11 00:00:00.000,2013-10-06 00:00:00.000,5,1,SO56964,27496,,  ,,,"2487 Riverside Drive, Melbourne",4401,"42.2800","1.0570","46.7194"
66322,2014-02-14 00:00:00.000,2014-02-26 00:00:00.000,2014-02-21 00:00:00.000,5,1,SO66322,26159,,  ,,,"3242 Coralie Drive, Sydney",17991,"69.9900","1.7498","77.3390"
55081,2013-08-26 00:00:00.000,2013-09-07 00:00:00.000,2013-09-02 00:00:00.000,5,1,SO55081,18725,,  ,,,"3252 Hamlet, Hobart",12796,"2466.3200","61.6580","2725.2836"
66646,2014-02-19 00:00:00.000,2014-03-03 00:00:00.000,2014-02-26 00:00:00.000,5,1,SO66646,19581,,  ,,,"3625 Pinehurst Court, Melbourne",5541,"21.4900","0.5373","23.7465"
74657,2014-06-16 00:00:00.000,2014-06-28 00:00:00.000,2014-06-23 00:00:00.000,5,1,SO74657,19581,,  ,,,"3625 Pinehurst Court, Melbourne",5541,"87.9700","2.1993","97.2069"
69250,2014-03-29 00:00:00.000,2014-04-10 00:00:00.000,2014-04-05 00:00:00.000,5,1,SO69250,27345,,  ,,,"3980 Park Glenn, Port Macquarie",16574,"69.9900","1.7498","77.3390"
72130,2014-05-04 00:00:00.000,2014-05-16 00:00:00.000,2014-05-11 00:00:00.000,5,1,SO72130,14853,,  ,,,"3985 Dolores Way, Perth",8534,"28.9800","0.7245","32.0229"
66926,2014-02-23 00:00:00.000,2014-03-07 00:00:00.000,2014-03-02 00:00:00.000,5,1,SO66926,25949,,  ,,,"3986 Spring Hill Road, Silverwater",16225,"1183.4700","29.5868","1307.7344"
66438,2014-02-16 00:00:00.000,2014-02-28 00:00:00.000,2014-02-23 00:00:00.000,5,1,SO66438,26968,,  ,,,"4334 Fremont Street, Springwood",881,"78.9800","1.9745","87.2729"
58422,2013-10-22 00:00:00.000,2013-11-03 00:00:00.000,2013-10-29 00:00:00.000,5,1,SO58422,15124,,  ,,,"4346 Woodchuck Pl., Seaford",17287,"97.4500","2.4363","107.6823"
66518,2014-02-17 00:00:00.000,2014-03-01 00:00:00.000,2014-02-24 00:00:00.000,5,1,SO66518,18711,,  ,,,"473 Akyn Rock Drive, Geelong",13498,"10.2400","0.2560","11.3152"
74534,2014-06-12 00:00:00.000,2014-06-24 00:00:00.000,2014-06-19 00:00:00.000,5,1,SO74534,18711,,  ,,,"473 Akyn Rock Drive, Geelong",13498,"75.9700","1.8993","83.9469"
65612,2014-02-02 00:00:00.000,2014-02-14 00:00:00.000,2014-02-09 00:00:00.000,5,1,SO65612,27709,,  ,,,"476 Bay Drive, Hobart",11504,"628.9700","15.7243","695.0119"
51338,2013-06-09 00:00:00.000,2013-06-21 00:00:00.000,2013-06-16 00:00:00.000,5,1,SO51338,16339,,  ,,,"5118 Colorado Dr, Townsville",3459,"1120.4900","28.0123","1238.1415"
56266,2013-09-15 00:00:00.000,2013-09-27 00:00:00.000,2013-09-22 00:00:00.000,5,1,SO56266,19576,,  ,,,"5144 Alvecedo, Hobart",16076,"2479.9400","61.9985","2740.3337"
52971,2013-07-22 00:00:00.000,2013-08-03 00:00:00.000,2013-07-29 00:00:00.000,5,1,SO52971,17243,,  ,,,"5166 Hitchcock, Brisbane",4648,"53.9900","1.3498","59.6590"
59582,2013-11-06 00:00:00.000,2013-11-18 00:00:00.000,2013-11-13 00:00:00.000,5,1,SO59582,17243,,  ,,,"5166 Hitchcock, Brisbane",4648,"29.9900","0.7498","33.1390"
54043,2013-08-08 00:00:00.000,2013-08-20 00:00:00.000,2013-08-15 00:00:00.000,5,1,SO54043,21255,,  ,,,"5536 Yolanda Circle, Bendigo",1561,"32.2800","0.8070","35.6694"
72558,2014-05-09 00:00:00.000,2014-05-21 00:00:00.000,2014-05-16 00:00:00.000,5,1,SO72558,27697,,  ,,,"5542 Orchard View Ave, Caloundra",4740,"1120.4900","28.0123","1238.1415"
61482,2013-12-04 00:00:00.000,2013-12-16 00:00:00.000,2013-12-11 00:00:00.000,5,1,SO61482,14059,,  ,,,"5566 Brook Way, Melbourne",8995,"32.2700","0.8068","35.6584"
54533,2013-08-17 00:00:00.000,2013-08-29 00:00:00.000,2013-08-24 00:00:00.000,5,1,SO54533,14059,,  ,,,"5566 Brook Way, Melbourne",8995,"74.4800","1.8620","82.3004"
52781,2013-07-18 00:00:00.000,2013-07-30 00:00:00.000,2013-07-25 00:00:00.000,5,1,SO52781,16627,,  ,,,"5955 Colfax Street, Findon",17470,"29.9900","0.7498","33.1390"
61109,2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000,5,1,SO61109,16627,,  ,,,"5955 Colfax Street, Findon",17470,"34.8900","0.8723","38.5535"
59961,2013-11-11 00:00:00.000,2013-11-23 00:00:00.000,2013-11-18 00:00:00.000,5,1,SO59961,16526,,  ,,,"5972 Donegal Court, Sunbury",19057,"1179.9700","29.4993","1303.8669"
71001,2014-04-19 00:00:00.000,2014-05-01 00:00:00.000,2014-04-26 00:00:00.000,5,1,SO71001,25716,,  ,,,"598 Limeridge Drive, Port Macquarie",418,"603.4900","15.0873","666.8565"
59964,2013-11-11 00:00:00.000,2013-11-23 00:00:00.000,2013-11-18 00:00:00.000,5,1,SO59964,22412,,  ,,,"6308 Broadway Street, Melbourne",5359,"574.9800","14.3745","635.3529"
66136,2014-02-10 00:00:00.000,2014-02-22 00:00:00.000,2014-02-17 00:00:00.000,5,1,SO66136,24170,,  ,,,"6325 Entrada Circle, Findon",10557,"574.9800","14.3745","635.3529"
66259,2014-02-12 00:00:00.000,2014-02-24 00:00:00.000,2014-02-19 00:00:00.000,5,1,SO66259,29457,,  ,,,"7045 Creekside Drive, Cranbourne",16374,"756.3300","18.9083","835.7447"
71689,2014-04-29 00:00:00.000,2014-05-11 00:00:00.000,2014-05-06 00:00:00.000,5,1,SO71689,25711,,  ,,,"7062 Clayton Rd., South Melbourne",8563,"574.9800","14.3745","635.3529"
55560,2013-09-03 00:00:00.000,2013-09-15 00:00:00.000,2013-09-10 00:00:00.000,5,1,SO55560,16609,,  ,,,"707 Willcrest Circle, Hobart",6794,"259.0900","6.4773","286.2945"
51971,2013-07-02 00:00:00.000,2013-07-14 00:00:00.000,2013-07-09 00:00:00.000,5,1,SO51971,16609,,  ,,,"707 Willcrest Circle, Hobart",6794,"84.9500","2.1238","93.8698"
59552,2013-11-05 00:00:00.000,2013-11-17 00:00:00.000,2013-11-12 00:00:00.000,5,1,SO59552,19653,,  ,,,"7943 Altura Drive, Townsville",18322,"1735.9800","43.3995","1918.2579"
61977,2013-12-12 00:00:00.000,2013-12-24 00:00:00.000,2013-12-19 00:00:00.000,5,1,SO61977,11116,,  ,,,"7943 Cunha Ct., Sydney",12359,"113.4700","2.8368","125.3844"
54433,2013-08-15 00:00:00.000,2013-08-27 00:00:00.000,2013-08-22 00:00:00.000,5,1,SO54433,11116,,  ,,,"7943 Cunha Ct., Sydney",12359,"27.2800","0.6820","30.1444"
68478,2014-03-18 00:00:00.000,2014-03-30 00:00:00.000,2014-03-25 00:00:00.000,5,1,SO68478,11116,,  ,,,"7943 Cunha Ct., Sydney",12359,"7.9500","0.1988","8.7848"
55095,2013-08-27 00:00:00.000,2013-09-08 00:00:00.000,2013-09-03 00:00:00.000,5,1,SO55095,11150,,  ,,,"4755 Easley Drive, Sunbury",3292,"143.4500","3.5863","158.5123"
53442,2013-07-30 00:00:00.000,2013-08-11 00:00:00.000,2013-08-06 00:00:00.000,5,1,SO53442,15790,,  ,,,"5133 Serrana Ct., Hobart",15707,"596.9600","14.9240","659.6408"
67578,2014-03-04 00:00:00.000,2014-03-16 00:00:00.000,2014-03-11 00:00:00.000,5,1,SO67578,26742,,  ,,,"5149 Atchinson Stage Ct., Geelong",5531,"69.9900","1.7498","77.3390"
51266,2013-06-04 00:00:00.000,2013-06-16 00:00:00.000,2013-06-11 00:00:00.000,5,1,SO51266,28136,,  ,,,"5964 Sepulveda Ct., Darlinghurst",16728,"2384.0700","59.6018","2634.3974"
56698,2013-09-24 00:00:00.000,2013-10-06 00:00:00.000,2013-10-01 00:00:00.000,5,1,SO56698,18319,,  ,,,"5974 N St., Rhodes",19229,"60.4700","1.5118","66.8194"
64947,2014-01-25 00:00:00.000,2014-02-06 00:00:00.000,2014-02-01 00:00:00.000,5,1,SO64947,11976,,  ,,,"598 Merry Drive, North Sydney",7936,"2393.0600","59.8265","2644.3313"
54242,2013-08-11 00:00:00.000,2013-08-23 00:00:00.000,2013-08-18 00:00:00.000,5,1,SO54242,11976,,  ,,,"598 Merry Drive, North Sydney",7936,"2319.2600","57.9815","2562.7823"
52417,2013-07-11 00:00:00.000,2013-07-23 00:00:00.000,2013-07-18 00:00:00.000,5,1,SO52417,14087,,  ,,,"5980 Icicle Circle, Townsville",9583,"159.0000","3.9750","175.6950"
61732,2013-12-08 00:00:00.000,2013-12-20 00:00:00.000,2013-12-15 00:00:00.000,5,1,SO61732,14087,,  ,,,"5980 Icicle Circle, Townsville",9583,"49.4800","1.2370","54.6754"
56855,2013-09-27 00:00:00.000,2013-10-09 00:00:00.000,2013-10-04 00:00:00.000,5,1,SO56855,14087,,  ,,,"5980 Icicle Circle, Townsville",9583,"133.4900","3.3373","147.5065"
55749,2013-09-06 00:00:00.000,2013-09-18 00:00:00.000,2013-09-13 00:00:00.000,5,1,SO55749,15811,,  ,,,"6321 Laguna Street, Silverwater",3571,"38.8800","0.9720","42.9624"
62287,2013-12-17 00:00:00.000,2013-12-29 00:00:00.000,2013-12-24 00:00:00.000,5,1,SO62287,15811,,  ,,,"6321 Laguna Street, Silverwater",3571,"32.2800","0.8070","35.6694"
64727,2014-01-21 00:00:00.000,2014-02-02 00:00:00.000,2014-01-28 00:00:00.000,5,1,SO64727,11916,,  ,,,"6339 E. 108th Street, Warrnambool",8649,"2398.0500","59.9513","2649.8453"
53824,2013-08-03 00:00:00.000,2013-08-15 00:00:00.000,2013-08-10 00:00:00.000,5,1,SO53824,11916,,  ,,,"6339 E. 108th Street, Warrnambool",8649,"2405.4700","60.1368","2658.0444"
62021,2013-12-12 00:00:00.000,2013-12-24 00:00:00.000,2013-12-19 00:00:00.000,5,1,SO62021,23100,,  ,,,"6694 Trasher Road, Brisbane",7208,"563.7700","14.0943","622.9659"
59461,2013-11-04 00:00:00.000,2013-11-16 00:00:00.000,2013-11-11 00:00:00.000,5,1,SO59461,24465,,  ,,,"6697 Ridge Park Drive, Melbourne",8684,"1174.4800","29.3620","1297.8004"
52963,2013-07-22 00:00:00.000,2013-08-03 00:00:00.000,2013-07-29 00:00:00.000,5,1,SO52963,18273,,  ,,,"6701 Treat Blvd., Melbourne",2569,"2525.9400","63.1485","2791.1637"
62630,2013-12-23 00:00:00.000,2014-01-04 00:00:00.000,2013-12-30 00:00:00.000,5,1,SO62630,18306,,  ,,,"705 Seaview Avenue, Melbourne",4646,"85.4800","2.1370","94.4554"
60186,2013-11-15 00:00:00.000,2013-11-27 00:00:00.000,2013-11-22 00:00:00.000,5,1,SO60186,18306,,  ,,,"705 Seaview Avenue, Melbourne",4646,"2.2900","0.0573","2.5305"
61165,2013-11-29 00:00:00.000,2013-12-11 00:00:00.000,2013-12-06 00:00:00.000,5,1,SO61165,11101,,  ,,,"7074 N. Spoonwood Court, Cranbourne",11628,"2422.5400","60.5635","2676.9067"
51668,2013-06-28 00:00:00.000,2013-07-10 00:00:00.000,2013-07-05 00:00:00.000,5,1,SO51668,11101,,  ,,,"7074 N. Spoonwood Court, Cranbourne",11628,"2439.9900","60.9998","2696.1890"
61841,2013-12-09 00:00:00.000,2013-12-21 00:00:00.000,2013-12-16 00:00:00.000,5,1,SO61841,23429,,  ,,,"7080 Bayview Circle, Hawthorne",745,"1754.9800","43.8745","1939.2529"
56339,2013-09-17 00:00:00.000,2013-09-29 00:00:00.000,2013-09-24 00:00:00.000,5,1,SO56339,15128,,  ,,,"7090 Peabody Road, Rockhampton",3294,"27.2800","0.6820","30.1444"
57753,2013-10-10 00:00:00.000,2013-10-22 00:00:00.000,2013-10-17 00:00:00.000,5,1,SO57753,15128,,  ,,,"7090 Peabody Road, Rockhampton",3294,"49.9900","1.2498","55.2390"
56588,2013-09-21 00:00:00.000,2013-10-03 00:00:00.000,2013-09-28 00:00:00.000,5,1,SO56588,28963,,  ,,,"7487 Mariposa Ct., Matraville",17633,"2398.0500","59.9513","2649.8453"
63982,2014-01-10 00:00:00.000,2014-01-22 00:00:00.000,2014-01-17 00:00:00.000,5,1,SO63982,24009,,  ,,,"7952 El Verano, Matraville",10803,"564.4800","14.1120","623.7504"
54704,2013-08-19 00:00:00.000,2013-08-31 00:00:00.000,2013-08-26 00:00:00.000,5,1,SO54704,18722,,  ,,,"8308 La Salle Ave., St. Leonards",4120,"1754.9800","43.8745","1939.2529"
55391,2013-08-31 00:00:00.000,2013-09-12 00:00:00.000,2013-09-07 00:00:00.000,5,1,SO55391,22844,,  ,,,"831 Valley Crest Dr., Springwood",17517,"39.9900","0.9998","44.1890"
58593,2013-10-25 00:00:00.000,2013-11-06 00:00:00.000,2013-11-01 00:00:00.000,5,1,SO58593,29321,,  ,,,"8315 Rolando Avenue, Rockhampton",7503,"49.9700","1.2493","55.2169"
60122,2013-11-13 00:00:00.000,2013-11-25 00:00:00.000,2013-11-20 00:00:00.000,5,1,SO60122,29065,,  ,,,"832 Heights Ave., Townsville",16158,"777.3400","19.4335","858.9607"
72919,2014-05-14 00:00:00.000,2014-05-26 00:00:00.000,2014-05-21 00:00:00.000,5,1,SO72919,17332,,  ,,,"8703 Carleton Street, Goulburn",7544,"902.4600","22.5615","997.2183"
65092,2014-01-28 00:00:00.000,2014-02-09 00:00:00.000,2014-02-04 00:00:00.000,5,1,SO65092,26034,,  ,,,"9052 Madhatter Lane, Hervey Bay",3027,"21.4900","0.5373","23.7465"
64676,2014-01-20 00:00:00.000,2014-02-01 00:00:00.000,2014-01-27 00:00:00.000,5,1,SO64676,23994,,  ,,,"9052 Montgomery Avenue, Melton",17307,"608.9600","15.2240","672.9008"
61789,2013-12-09 00:00:00.000,2013-12-21 00:00:00.000,2013-12-16 00:00:00.000,5,1,SO61789,17501,,  ,,,"9088 Creed Ave, Gold Coast",16738,"120.0000","3.0000","132.6000"
69312,2014-03-30 00:00:00.000,2014-04-11 00:00:00.000,2014-04-06 00:00:00.000,5,1,SO69312,17501,,  ,,,"9088 Creed Ave, Gold Coast",16738,"21.9800","0.5495","24.2879"
59145,2013-10-31 00:00:00.000,2013-11-12 00:00:00.000,2013-11-07 00:00:00.000,5,1,SO59145,23527,,  ,,,"9507 San Vicente Dr, Seaford",16733,"56.9700","1.4243","62.9519"
52717,2013-07-16 00:00:00.000,2013-07-28 00:00:00.000,2013-07-23 00:00:00.000,5,1,SO52717,14011,,  ,,,"9873 Willow Avenue, St. Leonards",1161,"1760.4700","44.0118","1945.3194"
59143,2013-10-31 00:00:00.000,2013-11-12 00:00:00.000,2013-11-07 00:00:00.000,5,1,SO59143,11755,,  ,,,"9893 Hastings Dr, Hervey Bay",12500,"29.9800","0.7495","33.1279"
62583,2013-12-22 00:00:00.000,2014-01-03 00:00:00.000,2013-12-29 00:00:00.000,5,1,SO62583,11755,,  ,,,"9893 Hastings Dr, Hervey Bay",12500,"7.2800","0.1820","8.0444"
71754,2014-04-30 00:00:00.000,2014-05-12 00:00:00.000,2014-05-07 00:00:00.000,5,1,SO71754,27984,,  ,,,"Erlenweg 6664, Hawthorne",9019,"561.4800","14.0370","620.4354"
53010,2013-07-23 00:00:00.000,2013-08-04 00:00:00.000,2013-07-30 00:00:00.000,5,1,SO53010,17254,,  ,,,"1102 Ravenwood, North Ryde",7770,"93.4900","2.3373","103.3065"
55977,2013-09-10 00:00:00.000,2013-09-22 00:00:00.000,2013-09-17 00:00:00.000,5,1,SO55977,17254,,  ,,,"1102 Ravenwood, North Ryde",7770,"53.9900","1.3498","59.6590"
57306,2013-10-02 00:00:00.000,2013-10-14 00:00:00.000,2013-10-09 00:00:00.000,5,1,SO57306,24365,,  ,,,"112, rue Marbeuf, Rockhampton",13220,"1149.4700","28.7368","1270.1644"
70579,2014-04-13 00:00:00.000,2014-04-25 00:00:00.000,2014-04-20 00:00:00.000,5,1,SO70579,21983,,  ,,,"1135 W St., Cloverdale",5574,"1700.9900","42.5248","1879.5940"
64364,2014-01-16 00:00:00.000,2014-01-28 00:00:00.000,2014-01-23 00:00:00.000,5,1,SO64364,13966,,  ,,,"1487 Santa Fe, Darlinghurst",17575,"2394.9700","59.8743","2646.4419"
71281,2014-04-23 00:00:00.000,2014-05-05 00:00:00.000,2014-04-30 00:00:00.000,5,1,SO71281,25709,,  ,,,"5496 Village Pl., Melbourne",767,"608.9600","15.2240","672.9008"
53333,2013-07-28 00:00:00.000,2013-08-09 00:00:00.000,2013-08-04 00:00:00.000,5,1,SO53333,20156,,  ,,,"5868 Clayton Road, Sunbury",1708,"561.4800","14.0370","620.4354"
52530,2013-07-13 00:00:00.000,2013-07-25 00:00:00.000,2013-07-20 00:00:00.000,5,1,SO52530,22167,,  ,,,"6221 Stephine Way, Lane Cove",2254,"123.9800","3.0995","136.9979"
51282,2013-06-05 00:00:00.000,2013-06-17 00:00:00.000,2013-06-12 00:00:00.000,5,1,SO51282,11008,,  ,,,"624 Peabody Road, Bendigo",13554,"2312.2600","57.8065","2555.0473"
60105,2013-11-13 00:00:00.000,2013-11-25 00:00:00.000,2013-11-20 00:00:00.000,5,1,SO60105,17725,,  ,,,"6631 Highland Dr., Melbourne",3439,"1120.4900","28.0123","1238.1415"
72724,2014-05-11 00:00:00.000,2014-05-23 00:00:00.000,2014-05-18 00:00:00.000,5,1,SO72724,27986,,  ,,,"6982 Duck Horn Court, Lavender Bay",4329,"553.9700","13.8493","612.1369"
64243,2014-01-14 00:00:00.000,2014-01-26 00:00:00.000,2014-01-21 00:00:00.000,5,1,SO64243,29087,,  ,,,"6986 Countrywood Ct., Newcastle",7927,"810.3200","20.2580","895.4036"
54140,2013-08-09 00:00:00.000,2013-08-21 00:00:00.000,2013-08-16 00:00:00.000,5,1,SO54140,12013,,  ,,,"7421 Lavetta Way, Sunbury",15226,"549.9800","13.7495","607.7279"
58533,2013-10-23 00:00:00.000,2013-11-04 00:00:00.000,2013-10-30 00:00:00.000,5,1,SO58533,11010,,  ,,,"7800 Corrinne Court, East Brisbane",10245,"2393.0600","59.8265","2644.3313"
51421,2013-06-13 00:00:00.000,2013-06-25 00:00:00.000,2013-06-20 00:00:00.000,5,1,SO51421,11010,,  ,,,"7800 Corrinne Court, East Brisbane",10245,"2294.9900","57.3748","2535.9640"
73412,2014-05-20 00:00:00.000,2014-06-01 00:00:00.000,2014-05-27 00:00:00.000,5,1,SO73412,26920,,  ,,,"7855 Dumbarton Street, Melbourne",1407,"553.9700","13.8493","612.1369"
68790,2014-03-22 00:00:00.000,2014-04-03 00:00:00.000,2014-03-29 00:00:00.000,5,1,SO68790,26021,,  ,,,"8227 Myrtle Drive, Springwood",15919,"1134.4700","28.3618","1253.5894"
72557,2014-05-09 00:00:00.000,2014-05-21 00:00:00.000,2014-05-16 00:00:00.000,5,1,SO72557,27696,,  ,,,"9369 Alovera Road, Silverwater",8996,"1183.4700","29.5868","1307.7344"
62738,2013-12-24 00:00:00.000,2014-01-05 00:00:00.000,2013-12-31 00:00:00.000,5,1,SO62738,20249,,  ,,,"9369 Mt. Tooth Pl., St. Leonards",1394,"1754.9800","43.8745","1939.2529"
61309,2013-11-30 00:00:00.000,2013-12-12 00:00:00.000,2013-12-07 00:00:00.000,5,1,SO61309,13625,,  ,,,"9371 Jacqueline Way, Port Macquarie",15665,"2439.9900","60.9998","2696.1890"
