"CustomerID","PersonID","CustomerName","PhoneNumberCustomer","EmailAddressCustomer","TerritoryCustomer"
17332,16575,Jonathan A Green,"1 (11) 500 555-0144",jonathan42@adventure-works.com,Australia
17333,16479,Misty  Chander,"1 (11) 500 555-0145",misty17@adventure-works.com,Australia
17334,17257,Luis P Lopez,"1 (11) 500 555-0168",luis52@adventure-works.com,Australia
17346,8157,Edgar O Lopez,"1 (11) 500 555-0163",edgar17@adventure-works.com,Australia
17351,4257,Terrence N Sharma,"1 (11) 500 555-0182",terrence9@adventure-works.com,Australia
17352,9245,Drew  Goel,"1 (11) 500 555-0163",drew20@adventure-works.com,Australia
17353,10867,Bruce D Navarro,"1 (11) 500 555-0194",bruce31@adventure-works.com,Australia
17354,8192,Ivan L Garcia,"1 (11) 500 555-0127",ivan11@adventure-works.com,Australia
17355,17113,Shaun M Black,"1 (11) 500 555-0119",shaun20@adventure-works.com,Australia
17370,13204,Edwin T Chander,"1 (11) 500 555-0184",edwin38@adventure-works.com,Australia
17375,14655,Sheila B Gill,"1 (11) 500 555-0122",sheila13@adventure-works.com,Australia
17381,17381,Krystal S Guo,"1 (11) 500 555-0161",krystal18@adventure-works.com,Australia
17478,14993,Renee L Martin,"1 (11) 500 555-0179",renee0@adventure-works.com,Australia
17479,6323,Kristine  Ramos,"1 (11) 500 555-0130",kristine18@adventure-works.com,Australia
17484,6974,Armando  Carlson,"1 (11) 500 555-0127",armando18@adventure-works.com,Australia
17493,17816,Candice M Gao,"1 (11) 500 555-0187",candice21@adventure-works.com,Australia
17496,10465,Tabitha  Sanz,"1 (11) 500 555-0183",tabitha41@adventure-works.com,Australia
17500,3837,Cesar  Lopez,"1 (11) 500 555-0148",cesar16@adventure-works.com,Australia
17501,15716,Marc W Carlson,"1 (11) 500 555-0168",marc22@adventure-works.com,Australia
17502,9109,Wayne  Kumar,"1 (11) 500 555-0194",wayne9@adventure-works.com,Australia
17503,16125,Molly  Suri,"1 (11) 500 555-0193",molly1@adventure-works.com,Australia
17504,12174,Anna R Williams,"1 (11) 500 555-0133",anna63@adventure-works.com,Australia
17510,5399,Jason  Butler,"1 (11) 500 555-0130",jason11@adventure-works.com,Australia
17511,10390,Tabitha C Subram,"1 (11) 500 555-0147",tabitha10@adventure-works.com,Australia
17513,14602,Micheal  Saunders,"1 (11) 500 555-0170",micheal16@adventure-works.com,Australia
17515,12359,Lacey  Li,"1 (11) 500 555-0141",lacey15@adventure-works.com,Australia
17522,6595,Reginald K Sanz,"1 (11) 500 555-0162",reginald6@adventure-works.com,Australia
17724,14695,Sheila I Blanco,"1 (11) 500 555-0168",sheila14@adventure-works.com,Australia
17727,13778,Monique L Gill,"1 (11) 500 555-0191",monique10@adventure-works.com,Australia
17729,8154,Edgar A Garcia,"1 (11) 500 555-0157",edgar16@adventure-works.com,Australia
17730,8563,Bridget  Tang,"1 (11) 500 555-0198",bridget5@adventure-works.com,Australia
17731,16422,Tracy  Sharma,"1 (11) 500 555-0162",tracy8@adventure-works.com,Australia
17732,15874,Allen L Rodriguez,"1 (11) 500 555-0148",allen18@adventure-works.com,Australia
17733,6635,Alberto P Gill,"1 (11) 500 555-0140",alberto14@adventure-works.com,Australia
17734,17461,Leah  Sun,"1 (11) 500 555-0130",leah10@adventure-works.com,Australia
17735,5623,Connor  Yang,"1 (11) 500 555-0191",connor22@adventure-works.com,Australia
17736,6317,Kristine M Vazquez,"1 (11) 500 555-0156",kristine15@adventure-works.com,Australia
17904,15058,Gina  Torres,"1 (11) 500 555-0146",gina12@adventure-works.com,Australia
17905,9162,Calvin  Yuan,"1 (11) 500 555-0151",calvin7@adventure-works.com,Australia
17907,8775,Priscilla R Luo,"1 (11) 500 555-0133",priscilla5@adventure-works.com,Australia
17908,11869,Warren F Yang,"1 (11) 500 555-0177",warren22@adventure-works.com,Australia
17909,14006,Joanna  Ortega,"1 (11) 500 555-0128",joanna20@adventure-works.com,Australia
17910,2571,Dustin M Nara,"1 (11) 500 555-0158",dustin17@adventure-works.com,Australia
17911,11676,Pedro L Rodriguez,"1 (11) 500 555-0171",pedro19@adventure-works.com,Australia
17912,13032,Louis C Zhou,"1 (11) 500 555-0180",louis2@adventure-works.com,Australia
17914,20149,Phillip  Suri,"1 (11) 500 555-0151",phillip1@adventure-works.com,Australia
17915,5792,Aimee  Li,"1 (11) 500 555-0168",aimee3@adventure-works.com,Australia
17916,16414,Tracy L Xu,"1 (11) 500 555-0133",tracy5@adventure-works.com,Australia
17917,8742,Cristina S Raje,"1 (11) 500 555-0131",cristina12@adventure-works.com,Australia
17918,5048,Suzanne  Zeng,"1 (11) 500 555-0188",suzanne23@adventure-works.com,Australia
17919,10848,Bruce  Hernandez,"1 (11) 500 555-0137",bruce26@adventure-works.com,Australia
17920,20286,Bradley  Yuan,"1 (11) 500 555-0142",bradley9@adventure-works.com,Australia
17921,17394,Karen K Li,"1 (11) 500 555-0198",karen12@adventure-works.com,Australia
17922,19379,Shane  Schmidt,"1 (11) 500 555-0152",shane13@adventure-works.com,Australia
17924,3569,Shawna  Lal,"1 (11) 500 555-0169",shawna9@adventure-works.com,Australia
17925,20314,Bradley E Raji,"1 (11) 500 555-0133",bradley23@adventure-works.com,Australia
17926,10021,Carolyn  Ramos,"1 (11) 500 555-0161",carolyn38@adventure-works.com,Australia
17927,19410,Douglas  Patel,"1 (11) 500 555-0136",douglas6@adventure-works.com,Australia
18188,18034,Jeffery E Wang,"1 (11) 500 555-0146",jeffery1@adventure-works.com,Australia
18189,15475,Nancy  Mehta,"1 (11) 500 555-0161",nancy17@adventure-works.com,Australia
18192,2665,Max  Hernandez,"1 (11) 500 555-0142",max4@adventure-works.com,Australia
18193,13086,Louis C Yuan,"1 (11) 500 555-0191",louis24@adventure-works.com,Australia
18194,3626,Yolanda J Kumar,"1 (11) 500 555-0126",yolanda7@adventure-works.com,Australia
18195,13617,Walter J Sanz,"1 (11) 500 555-0144",walter13@adventure-works.com,Australia
18196,8184,Ivan K Rana,"1 (11) 500 555-0191",ivan7@adventure-works.com,Australia
18197,11493,Jenny  Zimmerman,"1 (11) 500 555-0187",jenny30@adventure-works.com,Australia
18198,3832,Cedric  Xu,"1 (11) 500 555-0199",cedric27@adventure-works.com,Australia
18199,18865,Brandy S Lopez,"1 (11) 500 555-0138",brandy13@adventure-works.com,Australia
18200,2778,Alfredo C Gomez,"1 (11) 500 555-0191",alfredo2@adventure-works.com,Australia
18202,18710,Erika A Gill,"1 (11) 500 555-0175",erika11@adventure-works.com,Australia
18203,13088,Louis A Kumar,"1 (11) 500 555-0126",louis25@adventure-works.com,Australia
18204,20690,Tiffany  Cai,"1 (11) 500 555-0199",tiffany22@adventure-works.com,Australia
18205,20680,Lindsey  Raji,"1 (11) 500 555-0145",lindsey21@adventure-works.com,Australia
18206,10808,Bruce G Madan,"1 (11) 500 555-0184",bruce6@adventure-works.com,Australia
18207,20178,Phillip N Gonzalez,"1 (11) 500 555-0136",phillip20@adventure-works.com,Australia
18208,16400,Latoya J Nara,"1 (11) 500 555-0172",latoya15@adventure-works.com,Australia
18209,7232,Ann  Chandra,"1 (11) 500 555-0168",ann7@adventure-works.com,Australia
18210,20613,Katie E Lal,"1 (11) 500 555-0137",katie11@adventure-works.com,Australia
18211,12932,Jaclyn  Sun,"1 (11) 500 555-0177",jaclyn14@adventure-works.com,Australia
18214,20106,Ronald  Suri,"1 (11) 500 555-0186",ronald2@adventure-works.com,Australia
18216,17741,Susan S Zhang,"1 (11) 500 555-0169",susan10@adventure-works.com,Australia
18217,14755,Danny S Alonso,"1 (11) 500 555-0120",danny9@adventure-works.com,Australia
18218,5692,Thomas R Powell,"1 (11) 500 555-0145",thomas10@adventure-works.com,Australia
18219,14259,Felicia J Gomez,"1 (11) 500 555-0151",felicia1@adventure-works.com,Australia
18220,17997,Brent  Huang,"1 (11) 500 555-0176",brent5@adventure-works.com,Australia
18221,15685,Marc B Alvarez,"1 (11) 500 555-0181",marc8@adventure-works.com,Australia
18238,5020,Eduardo S Harris,"1 (11) 500 555-0138",eduardo12@adventure-works.com,Australia
18239,11964,Alisha G Zhu,"1 (11) 500 555-0199",alisha14@adventure-works.com,Australia
18240,10909,Arthur  Smith,"1 (11) 500 555-0178",arthur10@adventure-works.com,Australia
18241,17180,Tony  Sharma,"1 (11) 500 555-0193",tony12@adventure-works.com,Australia
18244,19840,Lindsay  Chande,"1 (11) 500 555-0135",lindsay15@adventure-works.com,Australia
18245,16484,Misty M Goel,"1 (11) 500 555-0189",misty21@adventure-works.com,Australia
18246,4273,Terrence  Raje,"1 (11) 500 555-0193",terrence14@adventure-works.com,Australia
18247,4675,Donna J Beck,"1 (11) 500 555-0154",donna18@adventure-works.com,Australia
18248,11695,Pedro A Moreno,"1 (11) 500 555-0183",pedro27@adventure-works.com,Australia
18249,16663,Alison  Chander,"1 (11) 500 555-0157",alison16@adventure-works.com,Australia
18253,4754,Trisha  Guo,"1 (11) 500 555-0195",trisha12@adventure-works.com,Australia
18254,18410,Larry  Martin,"1 (11) 500 555-0160",larry1@adventure-works.com,Australia
18255,19788,Rachel  Griffin,"1 (11) 500 555-0180",rachel69@adventure-works.com,Australia
18256,9106,Gilbert J Cai,"1 (11) 500 555-0127",gilbert19@adventure-works.com,Australia
18257,14216,Krista  Jimenez,"1 (11) 500 555-0149",krista6@adventure-works.com,Australia
18258,8906,Cassie M Chander,"1 (11) 500 555-0132",cassie14@adventure-works.com,Australia
18259,8673,Bailey  Torres,"1 (11) 500 555-0168",bailey10@adventure-works.com,Australia
18260,4702,Jodi N Sharma,"1 (11) 500 555-0159",jodi9@adventure-works.com,Australia
18262,3113,Evelyn D Rana,"1 (11) 500 555-0187",evelyn12@adventure-works.com,Australia
18263,3505,Karla  Jai,"1 (11) 500 555-0119",karla12@adventure-works.com,Australia
18264,18061,Jeffery  Ma,"1 (11) 500 555-0143",jeffery15@adventure-works.com,Australia
18265,4762,Trisha  Cai,"1 (11) 500 555-0144",trisha16@adventure-works.com,Australia
18266,5740,Mandy  Huang,"1 (11) 500 555-0128",mandy7@adventure-works.com,Australia
18267,9396,Brad C Jai,"1 (11) 500 555-0178",brad11@adventure-works.com,Australia
18268,3960,Preston O Chapman,"1 (11) 500 555-0171",preston2@adventure-works.com,Australia
18269,13947,Wendy A Torres,"1 (11) 500 555-0119",wendy11@adventure-works.com,Australia
18270,15508,Rachael A Rana,"1 (11) 500 555-0134",rachael11@adventure-works.com,Australia
18271,9560,Darrell  Yuan,"1 (11) 500 555-0198",darrell15@adventure-works.com,Australia
18272,5920,Autumn E Lin,"1 (11) 500 555-0138",autumn7@adventure-works.com,Australia
18274,7571,Carla  Sanchez,"1 (11) 500 555-0121",carla23@adventure-works.com,Australia
18275,2631,Heather  Yang,"1 (11) 500 555-0127",heather4@adventure-works.com,Australia
18277,17233,Terry  Lal,"1 (11) 500 555-0172",terry12@adventure-works.com,Australia
18279,15487,Rachael J Suri,"1 (11) 500 555-0122",rachael0@adventure-works.com,Australia
18282,15394,Candace  Kapoor,"1 (11) 500 555-0190",candace0@adventure-works.com,Australia
18284,16935,Carl  Deng,"1 (11) 500 555-0150",carl1@adventure-works.com,Australia
18285,14810,Roberto A Romero,"1 (11) 500 555-0119",roberto9@adventure-works.com,Australia
18287,2652,Heather E Zeng,"1 (11) 500 555-0120",heather21@adventure-works.com,Australia
18288,6235,Daisy A Suarez,"1 (11) 500 555-0178",daisy14@adventure-works.com,Australia
18289,12999,Jaclyn  Raji,"1 (11) 500 555-0147",jaclyn43@adventure-works.com,Australia
18290,6001,Audrey  Hernandez,"1 (11) 500 555-0186",audrey5@adventure-works.com,Australia
18291,10672,Jennifer  Hill,"1 (11) 500 555-0164",jennifer25@adventure-works.com,Australia
18292,13077,Louis A Tang,"1 (11) 500 555-0176",louis21@adventure-works.com,Australia
18293,6254,Austin W Butler,"1 (11) 500 555-0190",austin10@adventure-works.com,Australia
18294,16241,Denise  Prasad,"1 (11) 500 555-0197",denise11@adventure-works.com,Australia
18295,1778,Ajay  Solanki,"193-555-0100",ajay1@adventure-works.com,Australia
18297,16354,Gloria B Alvarez,"1 (11) 500 555-0142",gloria6@adventure-works.com,Australia
18300,15711,Diane L Ramos,"1 (11) 500 555-0148",diane22@adventure-works.com,Australia
18301,19944,Julie  Xu,"1 (11) 500 555-0120",julie9@adventure-works.com,Australia
18302,9098,Wayne S Xie,"1 (11) 500 555-0143",wayne4@adventure-works.com,Australia
18303,20194,Shannon R Serrano,"1 (11) 500 555-0122",shannon37@adventure-works.com,Australia
18305,18227,Kelvin  Xu,"1 (11) 500 555-0166",kelvin30@adventure-works.com,Australia
18307,20693,Amy  Zhang,"1 (11) 500 555-0140",amy9@adventure-works.com,Australia
18308,2473,Erica P Chen,"1 (11) 500 555-0158",erica2@adventure-works.com,Australia
18309,5745,Mandy  Wu,"1 (11) 500 555-0180",mandy8@adventure-works.com,Australia
18310,14856,Lance  Romero,"1 (11) 500 555-0195",lance9@adventure-works.com,Australia
18319,5811,Aimee R Sun,"1 (11) 500 555-0142",aimee9@adventure-works.com,Australia
18326,10273,Jay M Srini,"1 (11) 500 555-0137",jay15@adventure-works.com,Australia
18330,15884,Kellie A Diaz,"1 (11) 500 555-0182",kellie3@adventure-works.com,Australia
18331,16909,Jerry  Chande,"1 (11) 500 555-0167",jerry16@adventure-works.com,Australia
18333,10583,Meredith  Patel,"1 (11) 500 555-0192",meredith1@adventure-works.com,Australia
18334,13144,Edwin  Ye,"1 (11) 500 555-0177",edwin10@adventure-works.com,Australia
18335,15577,Ricky E Diaz,"1 (11) 500 555-0160",ricky3@adventure-works.com,Australia
18336,7566,Carla J Gonzalez,"1 (11) 500 555-0161",carla21@adventure-works.com,Australia
18337,6043,Audrey  Serrano,"1 (11) 500 555-0148",audrey18@adventure-works.com,Australia
18338,4446,Nina  Andersen,"1 (11) 500 555-0138",nina13@adventure-works.com,Australia
18367,13135,Edwin F Wu,"1 (11) 500 555-0171",edwin7@adventure-works.com,Australia
18443,11775,Ross  Lopez,"1 (11) 500 555-0188",ross16@adventure-works.com,Australia
18444,2523,Shannon  Chow,"1 (11) 500 555-0154",shannon2@adventure-works.com,Australia
18445,13425,Colin J Li,"1 (11) 500 555-0157",colin3@adventure-works.com,Australia
18447,15037,Renee  Ortega,"1 (11) 500 555-0173",renee20@adventure-works.com,Australia
18450,13378,Willie S Shen,"1 (11) 500 555-0162",willie22@adventure-works.com,Australia
18452,10830,Bruce D Martinez,"1 (11) 500 555-0119",bruce17@adventure-works.com,Australia
18457,11769,Olivia E White,"1 (11) 500 555-0193",olivia12@adventure-works.com,Australia
18458,2578,Gregory  She,"1 (11) 500 555-0196",gregory5@adventure-works.com,Australia
18462,6788,Clarence A Zhu,"1 (11) 500 555-0151",clarence7@adventure-works.com,Australia
18463,3131,Adriana  Suri,"1 (11) 500 555-0196",adriana0@adventure-works.com,Australia
18464,3311,Toni  Suri,"1 (11) 500 555-0194",toni0@adventure-works.com,Australia
18465,2443,Jamie S Yang,"1 (11) 500 555-0124",jamie7@adventure-works.com,Australia
18466,14102,Joy A Gutierrez,"1 (11) 500 555-0128",joy12@adventure-works.com,Australia
18467,10232,Darren  Townsend,"1 (11) 500 555-0165",darren34@adventure-works.com,Australia
18468,20104,Joel  Sanchez,"1 (11) 500 555-0135",joel19@adventure-works.com,Australia
18469,13314,Robyn A Rubio,"1 (11) 500 555-0159",robyn17@adventure-works.com,Australia
18482,8537,Sharon  Nara,"1 (11) 500 555-0178",sharon22@adventure-works.com,Australia
18483,19731,Byron J Gill,"1 (11) 500 555-0180",byron8@adventure-works.com,Australia
18486,10551,Kari  Torres,"1 (11) 500 555-0140",kari32@adventure-works.com,Australia
18487,8645,Tasha J Nath,"1 (11) 500 555-0159",tasha19@adventure-works.com,Australia
18488,12598,Clayton  Xu,"1 (11) 500 555-0176",clayton11@adventure-works.com,Australia
18489,17068,Johnny R Nara,"1 (11) 500 555-0141",johnny18@adventure-works.com,Australia
18490,9416,Brad S Rai,"1 (11) 500 555-0189",brad18@adventure-works.com,Australia
18491,8984,Michele D Gonzalez,"1 (11) 500 555-0119",michele32@adventure-works.com,Australia
18492,11904,Tamara H Johnston,"1 (11) 500 555-0194",tamara22@adventure-works.com,Australia
18493,3237,Kaitlin  McDonald,"1 (11) 500 555-0134",kaitlin14@adventure-works.com,Australia
18494,4643,Marcus A Young,"1 (11) 500 555-0149",marcus27@adventure-works.com,Australia
18495,4050,Jeremy E Phillips,"1 (11) 500 555-0187",jeremy16@adventure-works.com,Australia
18496,17974,Vincent  Zheng,"1 (11) 500 555-0193",vincent19@adventure-works.com,Australia
18691,5892,Claudia  Zheng,"1 (11) 500 555-0191",claudia17@adventure-works.com,Australia
18693,7260,Ann M Subram,"1 (11) 500 555-0178",ann18@adventure-works.com,Australia
18694,19095,Derrick  Gomez,"1 (11) 500 555-0123",derrick1@adventure-works.com,Australia
18695,5514,Aaron C Diaz,"1 (11) 500 555-0130",aaron21@adventure-works.com,Australia
18696,4572,Mindy W Black,"1 (11) 500 555-0179",mindy25@adventure-works.com,Australia
18697,19992,Tara S Lal,"1 (11) 500 555-0161",tara8@adventure-works.com,Australia
18698,12987,Jaclyn S Chande,"1 (11) 500 555-0190",jaclyn38@adventure-works.com,Australia
18699,13621,Blake S Griffin,"1 (11) 500 555-0197",blake68@adventure-works.com,Australia
18700,6470,Ernest C Zhao,"1 (11) 500 555-0174",ernest10@adventure-works.com,Australia
18701,2615,Kenneth J Lal,"1 (11) 500 555-0121",kenneth8@adventure-works.com,Australia
18702,3155,Adriana  Smith,"1 (11) 500 555-0132",adriana9@adventure-works.com,Australia
18703,17946,Vincent A Huang,"1 (11) 500 555-0119",vincent6@adventure-works.com,Australia
18704,11316,Lacey N Goel,"1 (11) 500 555-0185",lacey8@adventure-works.com,Australia
18705,5168,Karl  Goel,"1 (11) 500 555-0149",karl20@adventure-works.com,Australia
18707,11258,Marshall D She,"1 (11) 500 555-0120",marshall21@adventure-works.com,Australia
18708,6573,Micah  Zhao,"1 (11) 500 555-0120",micah21@adventure-works.com,Australia
18709,10210,Darren A Hernandez,"1 (11) 500 555-0184",darren25@adventure-works.com,Australia
18710,16991,Ricardo  Xie,"1 (11) 500 555-0172",ricardo3@adventure-works.com,Australia
18711,19582,Emma L Diaz,"1 (11) 500 555-0144",emma67@adventure-works.com,Australia
18713,4951,Rosa  Yang,"1 (11) 500 555-0178",rosa5@adventure-works.com,Australia
18716,4365,Seth  Campbell,"1 (11) 500 555-0180",seth43@adventure-works.com,Australia
18717,19605,Cassandra B Suri,"1 (11) 500 555-0176",cassandra0@adventure-works.com,Australia
18718,17745,Susan  Liu,"1 (11) 500 555-0164",susan13@adventure-works.com,Australia
18719,6644,Alberto G Suarez,"1 (11) 500 555-0182",alberto18@adventure-works.com,Australia
18720,12137,Taylor M Miller,"1 (11) 500 555-0174",taylor53@adventure-works.com,Australia
18721,2722,Andy  Gomez,"1 (11) 500 555-0167",andy6@adventure-works.com,Australia
18723,12388,Lacey K Ma,"1 (11) 500 555-0191",lacey28@adventure-works.com,Australia
18724,16258,Denise A Fernandez,"1 (11) 500 555-0174",denise16@adventure-works.com,Australia
18726,16365,Katrina L Anand,"1 (11) 500 555-0129",katrina21@adventure-works.com,Australia
18727,10440,Hailey A Hernandez,"1 (11) 500 555-0127",hailey58@adventure-works.com,Australia
18728,13291,Roger J Luo,"1 (11) 500 555-0158",roger33@adventure-works.com,Australia
18729,15584,Evan R Parker,"1 (11) 500 555-0131",evan23@adventure-works.com,Australia
18730,15890,Johnathan  Arthur,"1 (11) 500 555-0185",johnathan8@adventure-works.com,Australia
18731,19495,Brett E Malhotra,"1 (11) 500 555-0150",brett4@adventure-works.com,Australia
18732,6486,Zachary M Jai,"1 (11) 500 555-0171",zachary1@adventure-works.com,Australia
18733,12819,Rafael R Gao,"1 (11) 500 555-0167",rafael16@adventure-works.com,Australia
18734,11630,Barbara  Ashe,"1 (11) 500 555-0121",barbara50@adventure-works.com,Australia
18735,6132,Latasha R Moreno,"1 (11) 500 555-0166",latasha6@adventure-works.com,Australia
18736,12582,Ashley R Patterson,"1 (11) 500 555-0136",ashley37@adventure-works.com,Australia
18737,15573,Ricky  Gomez,"1 (11) 500 555-0165",ricky1@adventure-works.com,Australia
18738,11892,Tamara  Luo,"1 (11) 500 555-0189",tamara17@adventure-works.com,Australia
18739,11405,Christy R Pal,"1 (11) 500 555-0127",christy29@adventure-works.com,Australia
18740,16681,Adam  Hill,"1 (11) 500 555-0163",adam43@adventure-works.com,Australia
18741,8160,Edgar B Martinez,"1 (11) 500 555-0183",edgar18@adventure-works.com,Australia
18744,20549,April R Raje,"1 (11) 500 555-0162",april12@adventure-works.com,Australia
18745,8375,Brooke  James,"1 (11) 500 555-0127",brooke8@adventure-works.com,Australia
18746,7745,Reginald A Alvarez,"1 (11) 500 555-0135",reginald12@adventure-works.com,Australia
18747,6344,Jacquelyn K Diaz,"1 (11) 500 555-0185",jacquelyn3@adventure-works.com,Australia
18748,3293,Gabrielle R Stewart,"1 (11) 500 555-0134",gabrielle0@adventure-works.com,Australia
18763,19964,Julie E Chander,"1 (11) 500 555-0156",julie20@adventure-works.com,Australia
18766,16690,Francisco W Sai,"1 (11) 500 555-0151",francisco6@adventure-works.com,Australia
18767,19027,Gary C Alonso,"1 (11) 500 555-0174",gary19@adventure-works.com,Australia
18768,4476,Dalton M Garcia,"1 (11) 500 555-0129",dalton15@adventure-works.com,Australia
18769,13905,Theresa L Dominguez,"1 (11) 500 555-0176",theresa9@adventure-works.com,Australia
18885,4858,Cara  Ma,"1 (11) 500 555-0184",cara11@adventure-works.com,Australia
18895,3863,Marco  Madan,"1 (11) 500 555-0177",marco8@adventure-works.com,Australia
18896,6423,Jonathan  Russell,"1 (11) 500 555-0149",jonathan19@adventure-works.com,Australia
18898,19536,Monica H Chandra,"1 (11) 500 555-0186",monica2@adventure-works.com,Australia
18899,5674,Glenn  Liu,"1 (11) 500 555-0146",glenn5@adventure-works.com,Australia
18900,14531,Mathew L Torres,"1 (11) 500 555-0197",mathew7@adventure-works.com,Australia
18901,5628,Connor C Shan,"1 (11) 500 555-0188",connor26@adventure-works.com,Australia
18902,6505,Steve R Chen,"1 (11) 500 555-0125",steve6@adventure-works.com,Australia
18903,13065,Louis  Zeng,"1 (11) 500 555-0194",louis16@adventure-works.com,Australia
18908,17373,Krystal  Sun,"1 (11) 500 555-0120",krystal13@adventure-works.com,Australia
18909,4713,Jodi A Chavez,"1 (11) 500 555-0192",jodi15@adventure-works.com,Australia
18928,8335,Carmen L Prasad,"1 (11) 500 555-0137",carmen12@adventure-works.com,Australia
18929,20048,Donald  Garcia,"1 (11) 500 555-0163",donald16@adventure-works.com,Australia
18930,8446,Katelyn  Richardson,"1 (11) 500 555-0155",katelyn8@adventure-works.com,Australia
18931,4993,Rosa  She,"1 (11) 500 555-0129",rosa23@adventure-works.com,Australia
19083,15223,Steven T Rivera,"1 (11) 500 555-0143",steven26@adventure-works.com,Australia
19084,12334,Colleen M Raje,"1 (11) 500 555-0194",colleen37@adventure-works.com,Australia
19085,3566,Shawna L Kumar,"1 (11) 500 555-0192",shawna8@adventure-works.com,Australia
19088,12858,Rafael L Kumar,"1 (11) 500 555-0197",rafael31@adventure-works.com,Australia
19089,7651,Regina A Arthur,"1 (11) 500 555-0144",regina6@adventure-works.com,Australia
19090,11612,Marshall  Chander,"1 (11) 500 555-0147",marshall36@adventure-works.com,Australia
19091,9255,Warren P Yuan,"1 (11) 500 555-0144",warren15@adventure-works.com,Australia
19092,16292,Eric C Gonzalez,"1 (11) 500 555-0166",eric51@adventure-works.com,Australia
19093,20022,Tara J Ashe,"1 (11) 500 555-0172",tara23@adventure-works.com,Australia
19095,10614,Meredith M Martinez,"1 (11) 500 555-0199",meredith17@adventure-works.com,Australia
19096,19407,Douglas  Suri,"1 (11) 500 555-0135",douglas4@adventure-works.com,Australia
19097,4555,Mindy  Pal,"1 (11) 500 555-0131",mindy17@adventure-works.com,Australia
19098,4447,Xavier  Evans,"1 (11) 500 555-0171",xavier40@adventure-works.com,Australia
19099,8656,Sheena  Deng,"1 (11) 500 555-0124",sheena1@adventure-works.com,Australia
19100,20309,Bradley  Rai,"1 (11) 500 555-0124",bradley20@adventure-works.com,Australia
19101,17782,Susan  Cai,"1 (11) 500 555-0170",susan32@adventure-works.com,Australia
19102,5864,Claudia J Ye,"1 (11) 500 555-0125",claudia8@adventure-works.com,Australia
19103,15899,Johnathan  Raman,"1 (11) 500 555-0157",johnathan14@adventure-works.com,Australia
19104,8388,Mariah M James,"1 (11) 500 555-0178",mariah32@adventure-works.com,Australia
19105,18617,Stacy S Dominguez,"1 (11) 500 555-0136",stacy13@adventure-works.com,Australia
19106,8056,Terrance  Sai,"1 (11) 500 555-0135",terrance4@adventure-works.com,Australia
19264,16120,Kristopher C Gonzalez,"1 (11) 500 555-0131",kristopher17@adventure-works.com,Australia
19267,11574,Marshall J Raje,"1 (11) 500 555-0146",marshall34@adventure-works.com,Australia
19268,20138,Alyssa M Ward,"1 (11) 500 555-0196",alyssa39@adventure-works.com,Australia
19269,18570,Kathleen J Navarro,"1 (11) 500 555-0179",kathleen12@adventure-works.com,Australia
19270,20366,Shawn  Shen,"1 (11) 500 555-0173",shawn4@adventure-works.com,Australia
19271,16116,Kristopher O Fernandez,"1 (11) 500 555-0162",kristopher14@adventure-works.com,Australia
19556,3586,Shawna C Andersen,"1 (11) 500 555-0149",shawna14@adventure-works.com,Australia
19557,8552,Bridget M She,"1 (11) 500 555-0190",bridget1@adventure-works.com,Australia
19558,16694,Gloria R Ortega,"1 (11) 500 555-0122",gloria22@adventure-works.com,Australia
19559,3655,Cedric  Cai,"1 (11) 500 555-0133",cedric21@adventure-works.com,Australia
19560,14937,Randall B Martin,"1 (11) 500 555-0154",randall1@adventure-works.com,Australia
19561,18951,Orlando  Serrano,"1 (11) 500 555-0141",orlando16@adventure-works.com,Australia
19563,13715,Robin  Moreno,"1 (11) 500 555-0135",robin3@adventure-works.com,Australia
19564,14451,Lawrence M Gutierrez,"1 (11) 500 555-0125",lawrence9@adventure-works.com,Australia
19565,19668,Patricia J Saunders,"1 (11) 500 555-0186",patricia14@adventure-works.com,Australia
19566,11213,Ruben A Sara,"1 (11) 500 555-0199",ruben11@adventure-works.com,Australia
19568,17811,Candice A Sun,"1 (11) 500 555-0174",candice19@adventure-works.com,Australia
19569,16043,Kellie  Torres,"1 (11) 500 555-0140",kellie10@adventure-works.com,Australia
19570,14330,Kristy J Navarro,"1 (11) 500 555-0137",kristy9@adventure-works.com,Australia
19571,10744,Sydney  Johnson,"1 (11) 500 555-0128",sydney65@adventure-works.com,Australia
19572,8880,Melissa C Bailey,"1 (11) 500 555-0197",melissa38@adventure-works.com,Australia
19573,9826,Deanna T Rubio,"1 (11) 500 555-0129",deanna47@adventure-works.com,Australia
19574,9032,Michele J Ramos,"1 (11) 500 555-0124",michele51@adventure-works.com,Australia
19575,3853,Marco L Patel,"1 (11) 500 555-0140",marco3@adventure-works.com,Australia
19576,10107,Mackenzie  Hill,"1 (11) 500 555-0151",mackenzie33@adventure-works.com,Australia
19577,15782,Martin  Perez,"1 (11) 500 555-0119",martin5@adventure-works.com,Australia
19578,2718,Max L Rubio,"1 (11) 500 555-0149",max19@adventure-works.com,Australia
19579,12194,Dawn F Zheng,"1 (11) 500 555-0184",dawn21@adventure-works.com,Australia
19580,6704,Eddie A Sanz,"1 (11) 500 555-0138",eddie20@adventure-works.com,Australia
19581,18224,Todd  Ma,"1 (11) 500 555-0161",todd15@adventure-works.com,Australia
19582,17271,Bethany  Luo,"1 (11) 500 555-0142",bethany9@adventure-works.com,Australia
